timestamp [dd/mm/yyyy HH:MM],ki [0:vacant 1:occupied],o1_1 [0:vacant 1:occupied],o1_2 [0:vacant 1:occupied],o1_3 [0:vacant 1:occupied],o1_4 [0:vacant 1:occupied],o1_5 [0:vacant 1:occupied],o2 [0:vacant 1:occupied],o3 [0:vacant 1:occupied],o4 [0:vacant 1:occupied]
05/01/2013 19:15,0,0,0,0,0,0,0,0,0
05/01/2013 19:30,0,0,0,0,0,0,0,0,0
05/01/2013 19:45,0,0,0,0,0,0,0,0,0
05/01/2013 20:00,0,0,0,0,0,0,0,0,0
05/01/2013 20:15,0,0,0,0,0,0,0,0,0
05/01/2013 20:30,0,0,0,0,0,0,0,0,0
05/01/2013 20:45,0,0,0,0,0,0,0,0,0
05/01/2013 21:00,0,0,0,0,0,0,0,0,0
05/01/2013 21:15,0,0,0,0,0,0,0,0,0
05/01/2013 21:30,0,0,0,0,0,0,0,0,0
05/01/2013 21:45,0,0,0,0,0,0,0,0,0
05/01/2013 22:00,0,0,0,0,0,0,0,0,0
05/01/2013 22:15,0,0,0,0,0,0,0,0,0
05/01/2013 22:30,0,0,0,0,0,0,0,0,0
05/01/2013 22:45,0,0,0,0,0,0,0,0,0
05/01/2013 23:00,0,0,0,0,0,0,0,0,0
05/01/2013 23:15,0,0,0,0,0,0,0,0,0
05/01/2013 23:30,0,0,0,0,0,0,0,0,0
05/01/2013 23:45,0,0,0,0,0,0,0,0,0
06/01/2013 00:00,0,0,0,0,0,0,0,0,0
06/01/2013 00:15,0,0,0,0,0,0,0,0,0
06/01/2013 00:30,0,0,0,0,0,0,0,0,0
06/01/2013 00:45,0,0,0,0,0,0,0,0,0
06/01/2013 01:00,0,0,0,0,0,0,0,0,0
06/01/2013 01:15,0,0,0,0,0,0,0,0,0
06/01/2013 01:30,0,0,0,0,0,0,0,0,0
06/01/2013 01:45,0,0,0,0,0,0,0,0,0
06/01/2013 02:00,0,0,0,0,0,0,0,0,0
06/01/2013 02:15,0,0,0,0,0,0,0,0,0
06/01/2013 02:30,0,0,0,0,0,0,0,0,0
06/01/2013 02:45,0,0,0,0,0,0,0,0,0
06/01/2013 03:00,0,0,0,0,0,0,0,0,0
06/01/2013 03:15,0,0,0,0,0,0,0,0,0
06/01/2013 03:30,0,0,0,0,0,0,0,0,0
06/01/2013 03:45,0,0,0,0,0,0,0,0,0
06/01/2013 04:00,0,0,0,0,0,0,0,0,0
06/01/2013 04:15,0,0,0,0,0,0,0,0,0
06/01/2013 04:30,0,0,0,0,0,0,0,0,0
06/01/2013 04:45,0,0,0,0,0,0,0,0,0
06/01/2013 05:00,0,0,0,0,0,0,0,0,0
06/01/2013 05:15,0,0,0,0,0,0,0,0,0
06/01/2013 05:30,0,0,0,0,0,0,0,0,0
06/01/2013 05:45,0,0,0,0,0,0,0,0,0
06/01/2013 06:00,0,0,0,0,0,0,0,0,0
06/01/2013 06:15,0,0,0,0,0,0,0,0,0
06/01/2013 06:30,0,0,0,0,0,0,0,0,0
06/01/2013 06:45,0,0,0,0,0,0,0,0,0
06/01/2013 07:00,0,0,0,0,0,0,0,0,0
06/01/2013 07:15,0,0,0,0,0,0,0,0,0
06/01/2013 07:30,0,0,0,0,0,0,0,0,0
06/01/2013 07:45,0,0,0,0,0,0,0,0,0
06/01/2013 08:00,0,0,0,0,0,0,0,0,0
06/01/2013 08:15,0,0,0,0,0,0,0,0,0
06/01/2013 08:30,0,0,0,0,0,0,0,0,0
06/01/2013 08:45,0,0,0,0,0,0,0,0,0
06/01/2013 09:00,0,0,0,0,0,0,0,0,0
06/01/2013 09:15,0,0,0,0,0,0,0,0,0
06/01/2013 09:30,0,0,0,0,0,0,0,0,0
06/01/2013 09:45,0,0,0,0,0,0,0,0,0
06/01/2013 10:00,0,0,0,0,0,0,0,0,0
06/01/2013 10:15,0,0,0,0,0,0,0,0,0
06/01/2013 10:30,0,0,0,0,0,0,0,0,0
06/01/2013 10:45,0,0,0,0,0,0,0,0,0
06/01/2013 11:00,0,0,0,0,0,0,0,0,0
06/01/2013 11:15,0,0,0,0,0,0,0,0,0
06/01/2013 11:30,0,0,0,0,0,0,0,0,0
06/01/2013 11:45,0,0,0,0,0,0,0,0,0
06/01/2013 12:00,0,0,0,0,0,0,0,0,0
06/01/2013 12:15,0,0,0,0,0,0,0,0,0
06/01/2013 12:30,0,0,0,0,0,0,0,0,0
06/01/2013 12:45,0,0,0,0,0,0,0,0,0
06/01/2013 13:00,0,0,0,0,0,0,0,0,0
06/01/2013 13:15,0,0,0,0,0,0,0,0,0
06/01/2013 13:30,0,0,0,0,0,0,0,0,0
06/01/2013 13:45,0,0,0,0,0,0,0,0,0
06/01/2013 14:00,0,0,0,0,0,0,0,0,0
06/01/2013 14:15,0,0,0,0,0,0,0,0,0
06/01/2013 14:30,0,0,0,0,0,0,0,0,0
06/01/2013 14:45,0,0,0,0,0,0,0,0,0
06/01/2013 15:00,0,0,0,0,0,0,0,0,0
06/01/2013 15:15,0,0,0,0,0,0,0,0,0
06/01/2013 15:30,0,0,0,0,0,0,0,0,0
06/01/2013 15:45,0,0,0,0,0,0,0,0,0
06/01/2013 16:00,0,0,0,0,0,0,0,0,0
06/01/2013 16:15,0,0,0,0,0,0,0,0,0
06/01/2013 16:30,0,0,0,0,0,0,0,0,0
06/01/2013 16:45,0,0,0,0,0,0,0,0,0
06/01/2013 17:00,0,0,0,0,0,0,0,0,0
06/01/2013 17:15,0,0,0,0,0,0,0,0,0
06/01/2013 17:30,0,0,0,0,0,0,0,0,0
06/01/2013 17:45,0,0,0,0,0,0,0,0,0
06/01/2013 18:00,0,0,0,0,0,0,0,0,0
06/01/2013 18:15,0,0,0,0,0,0,0,0,0
06/01/2013 18:30,0,0,0,0,0,0,0,0,0
06/01/2013 18:45,0,0,0,0,0,0,0,0,0
06/01/2013 19:00,0,0,0,0,0,0,0,0,0
06/01/2013 19:15,0,0,0,0,0,0,0,0,0
06/01/2013 19:30,0,0,0,0,0,0,0,0,0
06/01/2013 19:45,0,0,0,0,0,0,0,0,0
06/01/2013 20:00,0,0,0,0,0,0,0,0,0
06/01/2013 20:15,0,0,0,0,0,0,0,0,0
06/01/2013 20:30,0,0,0,0,0,0,0,0,0
06/01/2013 20:45,0,0,0,0,0,0,0,0,0
06/01/2013 21:00,0,0,0,0,0,0,0,0,0
06/01/2013 21:15,0,0,0,0,0,0,0,0,0
06/01/2013 21:30,0,0,0,0,0,0,0,0,0
06/01/2013 21:45,0,0,0,0,0,0,0,0,0
06/01/2013 22:00,0,0,0,0,0,0,0,0,0
06/01/2013 22:15,0,0,0,0,0,0,0,0,0
06/01/2013 22:30,0,0,0,0,0,0,0,0,0
06/01/2013 22:45,0,0,0,0,0,0,0,0,0
06/01/2013 23:00,0,0,0,0,0,0,0,0,0
06/01/2013 23:15,0,0,0,0,0,0,0,0,0
06/01/2013 23:30,0,0,0,0,0,0,0,0,0
06/01/2013 23:45,0,0,0,0,0,0,0,0,0
07/01/2013 00:00,0,0,0,0,0,0,0,0,0
07/01/2013 00:15,0,0,0,0,0,0,0,0,0
07/01/2013 00:30,0,0,0,0,0,0,0,0,0
07/01/2013 00:45,0,0,0,0,0,0,0,0,0
07/01/2013 01:00,0,0,0,0,0,0,0,0,0
07/01/2013 01:15,0,0,0,0,0,0,0,0,0
07/01/2013 01:30,0,0,0,0,0,0,0,0,0
07/01/2013 01:45,0,0,0,0,0,0,0,0,0
07/01/2013 02:00,0,0,0,0,0,0,0,0,0
07/01/2013 02:15,0,0,0,0,0,0,0,0,0
07/01/2013 02:30,0,0,0,0,0,0,0,0,0
07/01/2013 02:45,0,0,0,0,0,0,0,0,0
07/01/2013 03:00,0,0,0,0,0,0,0,0,0
07/01/2013 03:15,0,0,0,0,0,0,0,0,0
07/01/2013 03:30,0,0,0,0,0,0,0,0,0
07/01/2013 03:45,0,0,0,0,0,0,0,0,0
07/01/2013 04:00,0,0,0,0,0,0,0,0,0
07/01/2013 04:15,0,0,0,0,0,0,0,0,0
07/01/2013 04:30,0,0,0,0,0,0,0,0,0
07/01/2013 04:45,0,0,0,0,0,0,0,0,0
07/01/2013 05:00,0,0,0,0,0,0,0,0,0
07/01/2013 05:15,0,0,0,0,0,0,0,0,0
07/01/2013 05:30,0,0,0,0,0,0,0,0,0
07/01/2013 05:45,0,0,0,0,0,0,0,0,0
07/01/2013 06:00,0,0,0,0,0,0,0,0,0
07/01/2013 06:15,0,0,0,0,0,0,0,0,0
07/01/2013 06:30,0,0,0,0,0,0,0,0,0
07/01/2013 06:45,0,0,0,0,0,0,0,0,0
07/01/2013 07:00,0,0.07,0.19,0.08,0,0,0,0,0.09
07/01/2013 07:15,0.1,0.11,0.98,0.19,0.08,0.08,0.08,0.07,0.65
07/01/2013 07:30,0,0,0.06,0.05,0,0,0,0,0.09
07/01/2013 07:45,0,0,0.54,0,0,0,0,0,0
07/01/2013 08:00,0,0,0.88,0,0,0,0,0,0
07/01/2013 08:15,0,0,0.91,0.07,0.06,0.16,0.16,0,0.08
07/01/2013 08:30,0.21,0.55,0.88,0,0,0.09,0.09,0,0.6
07/01/2013 08:45,0.4,0.44,1,0.06,0.41,0.48,0.48,0,0.92
07/01/2013 09:00,0.34,0.67,0.55,0.07,0.54,0.53,0.53,0,0.91
07/01/2013 09:15,0.33,0.56,0.13,0,0.84,0.84,0.84,0,0.91
07/01/2013 09:30,0.27,0.45,0.43,0.08,0.75,0.82,0.82,0,0.97
07/01/2013 09:45,0,0.29,0.9,0.07,0.88,0.94,0.94,0,0.95
07/01/2013 10:00,0.3,0.43,0.85,0.15,0.98,0.94,0.94,0,0.76
07/01/2013 10:15,0.33,0.3,0.93,0.07,0.82,1,1,0,0.84
07/01/2013 10:30,0.47,0.82,0.93,0.1,0.28,0.53,0.53,0,1
07/01/2013 10:45,0.12,0.4,0.25,0.15,0.79,0.93,0.93,0,0.81
07/01/2013 11:00,0.41,0.43,0.83,0.37,0.96,0.96,0.96,0,1
07/01/2013 11:15,0.97,0.43,0.77,0,0.87,1,1,0,0.33
07/01/2013 11:30,0.23,0.64,0.97,0,0.94,1,1,0,0.11
07/01/2013 11:45,0.97,0.1,0.68,0,0.58,0.87,0.87,0,0.09
07/01/2013 12:00,1,0.48,0.39,0,0.18,0.27,0.27,0,0
07/01/2013 12:15,0.55,0.36,0.97,0.11,0.83,1,1,0,0.7
07/01/2013 12:30,0.07,0.61,1,0.14,0.97,1,1,0,0.88
07/01/2013 12:45,0,0.6,0.86,0,0.8,1,1,0,0.99
07/01/2013 13:00,0.57,0.06,0.82,0.05,0.93,1,1,0,1
07/01/2013 13:15,0.58,0.2,0.99,0,0.92,0.92,0.92,0,1
07/01/2013 13:30,0.17,0.3,0.91,0,0.94,0.94,0.94,0,0.97
07/01/2013 13:45,0.4,0.61,0.92,0,0.32,0.35,0.35,0,0.91
07/01/2013 14:00,0,0.6,0.97,0,0.64,0.79,0.79,0,1
07/01/2013 14:15,0.07,0.24,1,0,0.87,0.91,0.91,0,0.97
07/01/2013 14:30,0,0.34,1,0,0.83,0.96,0.96,0,1
07/01/2013 14:45,0,0.45,0.14,0,0.48,0.48,0.48,0,1
07/01/2013 15:00,0,0.31,0,0,0.29,0.29,0.29,0,1
07/01/2013 15:15,0.15,0.4,0,0.07,0.59,0.52,0.52,0,0.98
07/01/2013 15:30,0.46,0.41,0.16,0,0,0,0,0,1
07/01/2013 15:45,0,0.42,0.21,0,0,0,0,0,1
07/01/2013 16:00,0.47,0.1,0.15,0,0,0.36,0.36,0,0.85
07/01/2013 16:15,0.12,0.18,0.83,0,0,0.02,0.02,0,0.06
07/01/2013 16:30,0.11,0.06,1,0,0,0,0,0,0
07/01/2013 16:45,0.16,0.1,0.88,0,0,0,0,0,0
07/01/2013 17:00,0.14,0.22,0.72,0.08,0.14,0.14,0.14,0,0
07/01/2013 17:15,0,0.06,0.14,0,0,0,0,0,0
07/01/2013 17:30,0,0,0,0,0,0,0,0,0
07/01/2013 17:45,0,0,0,0,0,0,0,0,0
07/01/2013 18:00,0,0,0,0,0,0,0,0,0
07/01/2013 18:15,0,0,0,0,0,0,0,0,0
07/01/2013 18:30,0,0,0,0,0,0,0,0,0
07/01/2013 18:45,0,0,0,0,0,0,0,0,0
07/01/2013 19:00,0,0,0,0,0,0,0,0,0
07/01/2013 19:15,0,0,0,0,0,0,0,0,0
07/01/2013 19:30,0,0,0,0,0,0,0,0,0
07/01/2013 19:45,0,0,0,0,0,0,0,0,0
07/01/2013 20:00,0,0,0,0,0,0,0,0,0
07/01/2013 20:15,0,0,0,0,0,0,0,0,0
07/01/2013 20:30,0,0,0,0,0,0,0,0,0
07/01/2013 20:45,0,0,0,0,0,0,0,0,0
07/01/2013 21:00,0,0,0,0,0,0,0,0,0
07/01/2013 21:15,0,0,0,0,0,0,0,0,0
07/01/2013 21:30,0,0,0,0,0,0,0,0,0
07/01/2013 21:45,0,0,0,0,0,0,0,0,0
07/01/2013 22:00,0,0,0,0,0,0,0,0,0
07/01/2013 22:15,0,0,0,0,0,0,0,0,0
07/01/2013 22:30,0,0,0,0,0,0,0,0,0
07/01/2013 22:45,0,0,0,0,0,0,0,0,0
07/01/2013 23:00,0,0,0,0,0,0,0,0,0
07/01/2013 23:15,0,0,0,0,0,0,0,0,0
07/01/2013 23:30,0,0,0,0,0,0,0,0,0
07/01/2013 23:45,0,0,0,0,0,0,0,0,0
08/01/2013 00:00,0,0,0,0,0,0,0,0,0
08/01/2013 00:15,0,0,0,0,0,0,0,0,0
08/01/2013 00:30,0,0,0,0,0,0,0,0,0
08/01/2013 00:45,0,0,0,0,0,0,0,0,0
08/01/2013 01:00,0,0,0,0,0,0,0,0,0
08/01/2013 01:15,0,0,0,0,0,0,0,0,0
08/01/2013 01:30,0,0,0,0,0,0,0,0,0
08/01/2013 01:45,0,0,0,0,0,0,0,0,0
08/01/2013 02:00,0,0,0,0,0,0,0,0,0
08/01/2013 02:15,0,0,0,0,0,0,0,0,0
08/01/2013 02:30,0,0,0,0,0,0,0,0,0
08/01/2013 02:45,0,0,0,0,0,0,0,0,0
08/01/2013 03:00,0,0,0,0,0,0,0,0,0
08/01/2013 03:15,0,0,0,0,0,0,0,0,0
08/01/2013 03:30,0,0,0,0,0,0,0,0,0
08/01/2013 03:45,0,0,0,0,0,0,0,0,0
08/01/2013 04:00,0,0,0,0,0,0,0,0,0
08/01/2013 04:15,0,0,0,0,0,0,0,0,0
08/01/2013 04:30,0,0,0,0,0,0,0,0,0
08/01/2013 04:45,0,0,0,0,0,0,0,0,0
08/01/2013 05:00,0,0,0,0,0,0,0,0,0
08/01/2013 05:15,0,0,0,0,0,0,0,0,0
08/01/2013 05:30,0,0,0,0,0,0,0,0,0
08/01/2013 05:45,0,0,0,0,0,0,0,0,0
08/01/2013 06:00,0,0,0,0,0,0,0,0,0
08/01/2013 06:15,0,0,0,0,0,0,0,0,0
08/01/2013 06:30,0,0.1,0.07,0.08,0.13,0.14,0.14,0.07,0
08/01/2013 06:45,0.14,0.13,0.06,0,0,0,0,0,0.1
08/01/2013 07:00,0,0.07,0.23,0.07,0,0,0,0,0.14
08/01/2013 07:15,0.15,0,0.74,0.08,0,0,0,0,0.16
08/01/2013 07:30,0,0,0.4,0,0,0,0,0,0
08/01/2013 07:45,0,0,0.82,0,0,0,0,0,0
08/01/2013 08:00,0.1,0.42,1,0,0,0,0,0,0
08/01/2013 08:15,0.05,0.23,1,0,0,0,0,0.27,0.58
08/01/2013 08:30,0.28,0,0.99,0.07,0,0,0,0.46,0.98
08/01/2013 08:45,0.24,0,0.77,0,0,0,0,0.74,0.68
08/01/2013 09:00,0.09,0.18,0.92,0.33,0.35,0.53,0.53,0.89,0.6
08/01/2013 09:15,0.74,0,0.99,0,0,1,1,0.1,0.39
08/01/2013 09:30,0.16,0,0.96,0.14,0.17,1,1,0,0.34
08/01/2013 09:45,0,0,0.96,0,0,1,1,0,0.94
08/01/2013 10:00,0.36,0,0.97,0,0,1,1,0,0.95
08/01/2013 10:15,0.49,0,0.92,0,0.19,0.36,0.36,0.06,0.81
08/01/2013 10:30,0.17,0,0.57,0,0.08,0.68,0.68,0.98,0.86
08/01/2013 10:45,0,0,0.33,0,0,0.95,0.95,1,0
08/01/2013 11:00,0.23,0,0.89,0,0.06,0.73,0.73,1,0.73
08/01/2013 11:15,0,0.28,0.73,0,0.06,0.81,0.81,0.97,1
08/01/2013 11:30,0.23,0.17,0.81,0,0.15,0.41,0.41,0.64,0.98
08/01/2013 11:45,0.12,0.37,1,0,0,0,0,0.66,1
08/01/2013 12:00,0.19,0.62,0.82,0,0,0,0,0.96,0.92
08/01/2013 12:15,0.07,0.64,0.71,0,0,0,0,0.94,0.71
08/01/2013 12:30,1,0.48,0.8,0,0,0,0,1,0.21
08/01/2013 12:45,1,0.36,0.46,0,0,0,0,1,0.19
08/01/2013 13:00,1,0,0.3,0,0,0,0,1,0.13
08/01/2013 13:15,0.66,0.07,0.52,0,0.07,0.07,0.07,1,0.53
08/01/2013 13:30,0.08,0,0.97,0,0.06,0.09,0.09,0.98,1
08/01/2013 13:45,0.32,0.38,0.99,0,0,0,0,0.99,0.94
08/01/2013 14:00,0.1,0.33,1,0,0,0,0,0.62,0.89
08/01/2013 14:15,0,0.42,0.98,0,0,0,0,0.99,0.19
08/01/2013 14:30,0.13,0.44,1,0,0,0,0,1,0
08/01/2013 14:45,0.47,0.43,1,0,0,0,0,1,0
08/01/2013 15:00,0.28,0.09,1,0,0,0,0,1,0
08/01/2013 15:15,0,0.24,1,0,0,0,0,0.88,0
08/01/2013 15:30,0.14,0.46,0.95,0,0,0,0,0.97,0
08/01/2013 15:45,0.1,0.5,0.77,0,0,0,0,0.8,0
08/01/2013 16:00,0,0.62,0.64,0,0,0,0,0.96,0
08/01/2013 16:15,0.23,0.32,0.81,0,0,0,0,0.74,0
08/01/2013 16:30,0,0.41,0.63,0,0,0,0,0.14,0
08/01/2013 16:45,0.29,0.3,0.65,0,0,0,0,0.3,0
08/01/2013 17:00,0.08,0.15,0.63,0,0,0,0,0.37,0
08/01/2013 17:15,0,0.24,0.76,0,0,0,0,0.09,0.07
08/01/2013 17:30,0,0,0,0,0,0,0,0,0
08/01/2013 17:45,0,0,0,0,0,0,0,0,0
08/01/2013 18:00,0,0,0,0,0,0,0,0,0
08/01/2013 18:15,0,0,0,0,0,0,0,0,0
08/01/2013 18:30,0,0,0,0,0,0,0,0,0
08/01/2013 18:45,0,0,0,0,0,0,0,0,0
08/01/2013 19:00,0,0,0,0,0,0,0,0,0
08/01/2013 19:15,0,0,0,0,0,0,0,0,0
08/01/2013 19:30,0,0,0,0,0,0,0,0,0
08/01/2013 19:45,0,0,0,0,0,0,0,0,0
08/01/2013 20:00,0,0,0,0,0,0,0,0,0
08/01/2013 20:15,0,0,0,0,0,0,0,0,0
08/01/2013 20:30,0,0,0,0,0,0,0,0,0
08/01/2013 20:45,0,0,0,0,0,0,0,0,0
08/01/2013 21:00,0,0,0,0,0,0,0,0,0
08/01/2013 21:15,0,0,0,0,0,0,0,0,0
08/01/2013 21:30,0,0,0,0,0,0,0,0,0
08/01/2013 21:45,0,0,0,0,0,0,0,0,0
08/01/2013 22:00,0,0,0,0,0,0,0,0,0
08/01/2013 22:15,0,0,0,0,0,0,0,0,0
08/01/2013 22:30,0,0,0,0,0,0,0,0,0
08/01/2013 22:45,0,0,0,0,0,0,0,0,0
08/01/2013 23:00,0,0,0,0,0,0,0,0,0
08/01/2013 23:15,0,0,0,0,0,0,0,0,0
08/01/2013 23:30,0,0,0,0,0,0,0,0,0
08/01/2013 23:45,0,0,0,0,0,0,0,0,0
09/01/2013 00:00,0,0,0,0,0,0,0,0,0
09/01/2013 00:15,0,0,0,0,0,0,0,0,0
09/01/2013 00:30,0,0,0,0,0,0,0,0,0
09/01/2013 00:45,0,0,0,0,0,0,0,0,0
09/01/2013 01:00,0,0,0,0,0,0,0,0,0
09/01/2013 01:15,0,0,0,0,0,0,0,0,0
09/01/2013 01:30,0,0,0,0,0,0,0,0,0
09/01/2013 01:45,0,0,0,0,0,0,0,0,0
09/01/2013 02:00,0,0,0,0,0,0,0,0,0
09/01/2013 02:15,0,0,0,0,0,0,0,0,0
09/01/2013 02:30,0,0,0,0,0,0,0,0,0
09/01/2013 02:45,0,0,0,0,0,0,0,0,0
09/01/2013 03:00,0,0,0,0,0,0,0,0,0
09/01/2013 03:15,0,0,0,0,0,0,0,0,0
09/01/2013 03:30,0,0,0,0,0,0,0,0,0
09/01/2013 03:45,0,0,0,0,0,0,0,0,0
09/01/2013 04:00,0,0,0,0,0,0,0,0,0
09/01/2013 04:15,0,0,0,0,0,0,0,0,0
09/01/2013 04:30,0,0,0,0,0,0,0,0,0
09/01/2013 04:45,0,0,0,0,0,0,0,0,0
09/01/2013 05:00,0,0,0,0,0,0,0,0,0
09/01/2013 05:15,0,0,0,0,0,0,0,0,0
09/01/2013 05:30,0,0,0,0,0,0,0,0,0
09/01/2013 05:45,0,0,0,0,0,0,0,0,0
09/01/2013 06:00,0,0,0,0,0,0,0,0,0
09/01/2013 06:15,0,0,0,0,0,0,0,0,0
09/01/2013 06:30,0,0,0,0,0,0,0,0,0
09/01/2013 06:45,0.12,0.11,0.14,0.07,0.09,0.08,0.08,0.11,0.11
09/01/2013 07:00,0.16,0,0,0,0,0,0,0,0
09/01/2013 07:15,0.17,0.07,0.82,0.08,0,0,0,0,0.33
09/01/2013 07:30,0.07,0,0.94,0.08,0,0,0,0,0.38
09/01/2013 07:45,0,0,0.71,0,0,0,0,0,0
09/01/2013 08:00,0.26,0.34,0.48,0,0.28,0.55,0.55,0.47,0.12
09/01/2013 08:15,0.42,1,0.3,0.07,0,0.87,0.87,0.58,0
09/01/2013 08:30,0.93,1,0.53,0,0.36,0.95,0.95,0,0.29
09/01/2013 08:45,0.31,1,1,0,0.92,1,1,0,0.46
09/01/2013 09:00,0.94,0.64,0.99,0,0.12,0.99,0.99,0,0.82
09/01/2013 09:15,0.32,0.63,0.93,0.31,0.96,1,1,0,0.96
09/01/2013 09:30,0.94,0.93,1,1,0.87,1,1,0.09,1
09/01/2013 09:45,1,0.95,0.83,0.95,0.72,1,1,0.97,0.82
09/01/2013 10:00,1,0.94,0.97,0.62,0.2,1,1,0.93,0.9
09/01/2013 10:15,0.58,0.54,1,1,0,1,1,0.94,0.97
09/01/2013 10:30,0.63,0.4,1,0.89,0.73,1,1,0.45,0.99
09/01/2013 10:45,0.79,0.45,1,0.35,0.73,1,1,0.61,0.49
09/01/2013 11:00,0.08,0.99,0.92,1,0.66,1,1,0.28,0.95
09/01/2013 11:15,0.43,1,0.96,0.92,0.96,1,1,1,0.14
09/01/2013 11:30,1,1,0.96,0.74,0.64,0.59,0.59,1,0.37
09/01/2013 11:45,0.93,1,1,0.15,0.24,0.29,0.29,0.98,0
09/01/2013 12:00,0.55,0.94,0.32,1,0.73,1,1,0.86,0.59
09/01/2013 12:15,0.57,0.9,0.2,1,0.14,0.71,0.71,0.95,0.3
09/01/2013 12:30,0.01,0.92,0.26,1,0.31,0.56,0.56,0.92,0
09/01/2013 12:45,0.15,1,0.04,0.97,0.52,0.64,0.64,0.68,0
09/01/2013 13:00,0.45,0.9,0.01,1,0.04,0,0,0.91,0
09/01/2013 13:15,0.22,0.97,0.37,1,0.25,0.07,0.07,0.87,0.64
09/01/2013 13:30,1,0.97,0.32,0.93,0.88,0.83,0.83,1,0.7
09/01/2013 13:45,0.57,0.96,0.03,0.92,0.98,1,1,0.6,1
09/01/2013 14:00,0.4,0.54,0.1,0.05,0.3,0.52,0.52,1,0.21
09/01/2013 14:15,0.24,0.76,0.18,0,0,0,0,1,0.9
09/01/2013 14:30,0.66,0.89,0.12,0.88,0.75,0.75,0.75,0.55,1
09/01/2013 14:45,0.1,1,0.06,0.98,1,1,1,0.74,0.93
09/01/2013 15:00,0.62,1,0.03,1,0.9,1,1,0.93,1
09/01/2013 15:15,0.17,0.99,0.05,1,1,1,1,0.94,0.39
09/01/2013 15:30,0.22,0.99,0.08,0.97,1,0.96,0.96,0.94,0
09/01/2013 15:45,0.57,0.93,0.26,0.9,0.93,0.8,0.8,1,0
09/01/2013 16:00,0.38,0.9,0.05,0.99,0.45,0.45,0.45,1,0
09/01/2013 16:15,0.4,1,0,0.7,0.18,0,0,1,0
09/01/2013 16:30,0.11,0.49,0.19,0.95,0.18,0,0,1,0
09/01/2013 16:45,0,0,0.04,0.89,0.2,0,0,1,0
09/01/2013 17:00,0,0.07,0.15,0.8,0.08,0,0,1,0
09/01/2013 17:15,0,0,0.06,0.53,0.17,0,0,0.92,0
09/01/2013 17:30,0,0,0,0,0,0,0,0.79,0
09/01/2013 17:45,0,0.07,0,0,0,0,0,0.54,0
09/01/2013 18:00,0,0,0,0,0,0,0,0,0
09/01/2013 18:15,0,0,0,0,0,0,0,0,0
09/01/2013 18:30,0,0,0,0,0,0,0,0,0
09/01/2013 18:45,0,0,0,0,0,0,0,0,0
09/01/2013 19:00,0,0,0,0,0,0,0,0,0
09/01/2013 19:15,0,0,0,0,0,0,0,0,0
09/01/2013 19:30,0,0,0,0,0,0,0,0,0
09/01/2013 19:45,0,0,0,0,0,0,0,0,0
09/01/2013 20:00,0,0,0,0,0,0,0,0,0
09/01/2013 20:15,0,0,0,0,0,0,0,0,0
09/01/2013 20:30,0,0,0,0,0,0,0,0,0
09/01/2013 20:45,0,0,0,0,0,0,0,0,0
09/01/2013 21:00,0,0,0,0,0,0,0,0,0
09/01/2013 21:15,0,0,0,0,0,0,0,0,0
09/01/2013 21:30,0,0,0,0,0,0,0,0,0
09/01/2013 21:45,0,0,0,0,0,0,0,0,0
09/01/2013 22:00,0,0,0,0,0,0,0,0,0
09/01/2013 22:15,0,0,0,0,0,0,0,0,0
09/01/2013 22:30,0,0,0,0,0,0,0,0,0
09/01/2013 22:45,0,0,0,0,0,0,0,0,0
09/01/2013 23:00,0,0,0,0,0,0,0,0,0
09/01/2013 23:15,0,0,0,0,0,0,0,0,0
09/01/2013 23:30,0,0,0,0,0,0,0,0,0
09/01/2013 23:45,0,0,0,0,0,0,0,0,0
10/01/2013 00:00,0,0,0,0,0,0,0,0,0
10/01/2013 00:15,0,0,0,0,0,0,0,0,0
10/01/2013 00:30,0,0,0,0,0,0,0,0,0
10/01/2013 00:45,0,0,0,0,0,0,0,0,0
10/01/2013 01:00,0,0,0,0,0,0,0,0,0
10/01/2013 01:15,0,0,0,0,0,0,0,0,0
10/01/2013 01:30,0,0,0,0,0,0,0,0,0
10/01/2013 01:45,0,0,0,0,0,0,0,0,0
10/01/2013 02:00,0,0,0,0,0,0,0,0,0
10/01/2013 02:15,0,0,0,0,0,0,0,0,0
10/01/2013 02:30,0,0,0,0,0,0,0,0,0
10/01/2013 02:45,0,0,0,0,0,0,0,0,0
10/01/2013 03:00,0,0,0,0,0,0,0,0,0
10/01/2013 03:15,0,0,0,0,0,0,0,0,0
10/01/2013 03:30,0,0,0,0,0,0,0,0,0
10/01/2013 03:45,0,0,0,0,0,0,0,0,0
10/01/2013 04:00,0,0,0,0,0,0,0,0,0
10/01/2013 04:15,0,0,0,0,0,0,0,0,0
10/01/2013 04:30,0,0,0,0,0,0,0,0,0
10/01/2013 04:45,0,0,0,0,0,0,0,0,0
10/01/2013 05:00,0,0,0,0,0,0,0,0,0
10/01/2013 05:15,0,0,0,0,0,0,0,0,0
10/01/2013 05:30,0,0,0,0,0,0,0,0,0
10/01/2013 05:45,0,0,0,0,0,0,0,0,0
10/01/2013 06:00,0,0,0,0,0,0,0,0,0
10/01/2013 06:15,0,0,0,0,0,0,0,0,0
10/01/2013 06:30,0,0,0,0,0,0,0,0,0
10/01/2013 06:45,0.34,0.37,0.29,0.11,0.19,0.15,0.15,0.08,0.12
